Date,Close,High,Low,Open,Volume,Date_num,H-L,O-C,SMA_7,SMA_17,SMA_30,SD_7,SD_30
2024-09-16,58192.5078125,59205.51171875,57501.33984375,59185.2265625,32032822113,739145,1704.171875,992.71875,58724.38002232143,57528.889476102944,58968.84674479167,1222.4383196392066,2613.4446786022604
2024-09-17,60308.5390625,61316.08984375,57628.0703125,58192.5078125,38075570118,739146,3688.01953125,-2116.03125,59104.35546875,57607.63304227941,59029.66588541667,1245.5225929472651,2622.9845830689064
2024-09-18,61649.6796875,61664.06640625,59218.25390625,60309.0,40990702891,739147,2445.8125,-1340.6796875,59719.57087053572,57861.997242647056,59101.54010416667,1293.2798724401362,2665.3316555444803
2024-09-19,62940.45703125,63872.44140625,61609.8671875,61651.15625,42710252573,739148,2262.57421875,-1289.30078125,60407.20591517857,58087.172334558825,59232.462239583336,1557.9584021377484,2755.7524858833613
2024-09-20,63192.9765625,64119.53125,62364.60546875,62941.42578125,35177164222,739149,1754.92578125,-251.55078125,60781.73102678572,58426.11075367647,59299.72174479167,1884.8127164515845,2828.4682280520797
2024-09-21,63394.83984375,63543.359375,62783.10546875,63184.33984375,14408616220,739150,760.25390625,-210.5,61265.9765625,58745.128446691175,59400.152604166666,2077.613710717878,2920.220848417103
2024-09-22,63648.7109375,63993.421875,62440.7265625,63396.8046875,20183348802,739151,1552.6953125,-251.90625,61903.958705357145,59185.612132352944,59385.29778645833,2016.088296752982,2896.5561698748784
2024-09-23,63329.80078125,64733.55859375,62628.078125,63643.1015625,31400285425,739152,2105.48046875,313.30078125,62637.857700892855,59737.43841911765,59356.99140625,1216.249417100475,2851.8998630827678
2024-09-24,64301.96875,64695.21484375,62737.41796875,63326.83984375,29938335243,739153,1957.796875,-975.12890625,63208.34765625,60335.21966911765,59355.93893229167,810.4427399098303,2850.0051680983415
2024-09-25,63143.14453125,64804.50390625,62945.375,64302.58984375,25078377700,739154,1859.12890625,1159.4453125,63421.69977678572,60823.54779411765,59364.68841145833,446.6684690345539,2861.578562599965
2024-09-26,65181.01953125,65790.796875,62669.26953125,63138.546875,36873129847,739155,3121.52734375,-2042.47265625,63741.78013392857,61303.63511029412,59553.91796875,746.4948872892973,3052.4515439770594
2024-09-27,65790.6640625,66480.6953125,64852.9921875,65180.6640625,32058813449,739156,1627.703125,-610.0,64112.87834821428,61782.57352941176,59779.35260416667,1022.7634543005896,3255.24376292127
2024-09-28,65887.6484375,66255.53125,65458.03515625,65792.1796875,15243637984,739157,797.49609375,-95.46875,64468.993861607145,62285.18979779412,59996.0015625,1156.3428171389783,3439.385998368742
2024-09-29,65635.3046875,66069.34375,65450.015625,65888.8984375,14788214575,739158,619.328125,253.59375,64752.79296875,62726.85409007353,60213.19583333333,1165.2178336403276,3584.7865730198505
2024-09-30,63329.5,65635.0546875,62873.6171875,65634.65625,37112957475,739159,2761.4375,2305.15625,64752.75,62889.101102941175,60358.515885416666,1165.2790578000122,3620.8313684679915
2024-10-01,60837.0078125,64110.98046875,60189.27734375,63335.60546875,50220923500,739160,3921.703125,2498.59765625,64257.755580357145,62938.035615808825,60475.56653645833,1895.6946180998693,3575.8811144558604
2024-10-02,60632.78515625,62357.6875,59996.94921875,60836.32421875,40762722398,739161,2360.73828125,203.5390625,63899.1328125,63023.32674632353,60526.243359375,2329.5110097771703,3566.6584209097255
2024-10-03,60759.40234375,61469.0390625,59878.8046875,60632.484375,36106447279,739162,1590.234375,-126.91796875,63267.47321428572,63174.32054227941,60637.18932291667,2515.997025323317,3518.4990089053936
2024-10-04,62067.4765625,62465.9921875,60459.94140625,60754.625,29585472513,739163,2006.05078125,-1312.8515625,62735.58928571428,63277.78745404412,60773.72057291667,2275.7651644407315,3490.8551951142954
2024-10-05,62089.94921875,62371.0234375,61689.58203125,62067.609375,13305410749,739164,681.44140625,-22.33984375,62193.060825892855,63303.685661764706,60971.36927083333,1802.5748617737656,3386.9660171677665
2024-10-06,62818.953125,62959.5703125,61833.1484375,62084.98828125,14776233667,739165,1126.421875,-733.96484375,61790.724888392855,63296.53837316176,61267.042578125,1072.787313098777,3130.2108755778036
2024-10-07,62236.66015625,64443.70703125,62152.55078125,62819.109375,34253562610,739166,2291.15625,582.44921875,61634.60491071428,63240.28446691176,61536.941666666666,872.3198001000017,2829.0609258334302
2024-10-08,62131.96875,63174.3046875,61843.5625,62221.64453125,28134475157,739167,1330.7421875,89.67578125,61819.599330357145,63165.997931985294,61779.955078125,810.072024815804,2531.582085055809
2024-10-09,60582.1015625,62508.8359375,60314.61328125,62131.7265625,27670982363,739168,2194.22265625,1549.625,61812.35881696428,62985.60914522059,61898.707291666666,822.5778563643197,2379.571971896087
2024-10-10,60274.5,61236.72265625,58895.20703125,60581.9296875,30452813570,739169,2341.515625,307.4296875,61743.08705357143,62805.885569852944,61986.23359375,938.305950875621,2263.307581324527
2024-10-11,62445.08984375,63400.87109375,60046.125,60275.4609375,30327141594,739170,3354.74609375,-2169.62890625,61797.03180803572,62696.657398897056,62156.297526041664,970.3708443053835,2087.2284025241233
2024-10-12,63193.0234375,63448.78515625,62443.26953125,62444.6171875,16744110886,739171,1005.515625,-748.40625,61954.61383928572,62699.59145220588,62325.16458333333,1105.9599749306894,1950.4493181041514
2024-10-13,62851.375,63272.65234375,62035.63671875,63192.9453125,18177529690,739172,1237.015625,341.5703125,61959.24553571428,62562.553538602944,62401.16705729167,1110.242676711271,1923.9945122978254
2024-10-14,66046.125,66482.4921875,62442.15234375,62848.3984375,43706958056,739173,4040.33984375,-3197.7265625,62503.454799107145,62577.58065257353,62602.533854166664,1912.6034453296295,1979.891290601667
2024-10-15,67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879,739174,3072.484375,-990.7421875,63204.76060267857,62645.43129595588,62864.476302083334,2548.1303599927032,2031.0292922018727
2024-10-16,67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534,739175,1616.5625,-570.2578125,64209.134486607145,62761.74977022059,63178.48333333333,2721.7701435395834,2011.9284272419557
2024-10-17,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511,739176,1264.8203125,217.2421875,65227.03962053572,63001.18129595588,63414.85989583333,2305.5913001283234,2078.5841103154544
2024-10-18,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014,739177,1791.9296875,-999.6796875,66080.42522321429,63447.168428308825,63640.496875,2207.738605114271,2241.389114782685
2024-10-19,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908,739178,643.3671875,56.2421875,66818.95535714286,63901.87132352941,63821.239453125,1927.8017348007925,2396.2640792619586
2024-10-20,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518,739179,1253.2890625,-637.5234375,67697.57366071429,64386.71254595588,64014.863671875,993.0945101305916,2571.985306190649
2024-10-21,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780,739180,2632.8828125,1634.1484375,67886.39174107143,64698.49931066176,64147.29739583333,712.8918042144079,2640.337501627714
2024-10-22,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566,739181,1220.2109375,-0.703125,67932.1484375,65008.58501838235,64271.05390625,657.7410974520026,2702.441543636706
2024-10-23,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353,739182,2214.70703125,930.1796875,67763.50223214286,65221.12867647059,64374.467057291666,870.2943335002371,2724.450371300273
2024-10-24,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647,739183,2344.859375,-1507.3515625,67872.24776785714,65569.62247242648,64503.103255208334,864.8206944864678,2810.6499228698513
2024-10-25,66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306,739184,3200.36328125,1522.8828125,67618.47991071429,65834.94278492648,64619.74557291667,935.4576135527685,2824.8395546127263
2024-10-26,67014.6953125,67317.921875,66360.59375,66628.734375,19588098156,739185,957.328125,-385.9609375,67425.90290178571,66213.33065257352,64680.86809895833,894.5693082315917,2857.057285661365
2024-10-27,67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878,739186,1374.0859375,-905.8203125,67272.70200892857,66663.61282169117,64752.155859375,633.4417938480387,2911.858618215114
2024-10-28,69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657,739187,2677.1328125,-1985.0859375,67635.54575892857,67102.59329044117,64886.159505208336,1184.6495669713413,3054.904911624323
2024-10-29,72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402,739188,3847.296875,-2810.4453125,68401.12946428571,67663.03262867648,65122.332421875,2239.75692211151,3372.2145452086843
2024-10-30,72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831,739189,1493.5625,375.828125,69245.03571428571,68221.15992647059,65422.66705729167,2474.812807014987,3600.5310625164198
2024-10-31,70215.1875,72662.3125,69590.5,72335.046875,40627912076,739190,3071.8125,2119.859375,69538.48325892857,68466.39889705883,65735.273046875,2446.480123540989,3595.7791365900666
2024-11-01,69482.46875,71559.015625,68779.703125,70216.8984375,49989795365,739191,2779.3125,734.4296875,69944.20535714286,68610.00827205883,66030.2625,2096.633724852714,3525.056761660138
2024-11-02,69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091,739192,833.6328125,196.75,70269.14508928571,68708.62913602941,66314.59153645833,1706.9975477509422,3427.9209819165653
2024-11-03,68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655,739193,1879.1328125,555.265625,70385.11941964286,68787.52803308824,66537.04622395833,1541.0425612656597,3358.643424745871
2024-11-04,67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348,739194,2629.53125,930.625,70085.65513392857,68751.80560661765,66727.76484375,1826.5050253289548,3258.3603703658496
2024-11-05,69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204,739195,3063.921875,-1548.390625,69605.52232142857,68810.44255514706,66945.78515625,1413.4989232403823,3206.2010012005203
2024-11-06,75639.078125,76460.15625,69322.03125,69358.5,118592653963,739196,7138.125,-6280.578125,70076.88504464286,69200.87637867648,67392.532421875,2561.2999177666757,3451.7462434075615
2024-11-07,75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989,739197,2462.6953125,-267.7734375,70889.6953125,69703.05330882352,67851.62877604166,3383.368073333495,3638.800047932823
2024-11-08,76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003,739198,1604.0078125,-642.640625,71898.69642857143,70243.29273897059,68383.74127604166,3906.491804290337,3705.6702121824683
2024-11-09,76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361,739199,1158.9765625,-222.6796875,72968.63839285714,70851.92049632352,68933.88684895834,4093.8493894971343,3685.32177220718
2024-11-10,80474.1875,81474.421875,76565.4296875,76775.546875,82570594495,739200,4908.9921875,-3698.640625,74644.79129464286,71576.22242647059,69534.85677083333,4460.054725937605,4043.323178756007
2024-11-11,88701.484375,89604.5,80283.25,80471.4140625,117966845037,739201,9321.25,-8230.0703125,77629.07366071429,72873.81479779411,70385.13880208334,5886.535447882542,5184.714886641601
2024-11-12,87955.8125,89956.8828125,85155.109375,88705.5625,133673285375,739202,4801.7734375,749.75,80285.68080357143,74105.64522058824,71221.95338541667,5726.569466273555,5903.009177044353
2024-11-13,90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869,739203,7177.421875,-2654.1953125,82420.69308035714,75438.28446691176,72039.88802083333,6446.2067158404825,6793.900646340103
2024-11-14,87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248,739204,5082.40625,3324.453125,84041.48883928571,76458.44163602941,72713.53203125,5941.4209960449325,7266.632279878345
2024-11-15,91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518,739205,4743.84375,-3781.828125,86115.85044642857,77537.58961397059,73495.30833333333,5398.0819884545745,7930.2438141723505
2024-11-16,90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814,739206,1669.71875,505.890625,88084.36607142857,78609.29181985294,74267.26302083333,3657.595498709215,8427.978337198287
2024-11-17,89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305,739207,2691.375,712.609375,89423.17522321429,79764.03676470589,74981.4984375,1466.8090437496303,8814.325238932592
2024-11-18,90542.640625,92596.7890625,89393.59375,89843.71875,75535775084,739208,3203.1953125,-698.921875,89686.19754464286,81002.87040441176,75720.82864583333,1480.8371809759744,9163.308367443162
2024-11-19,92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295,739209,3575.8828125,-1806.9765625,90313.05133928571,82359.01838235294,76498.89817708333,1553.233887379282,9555.707422980124
2024-11-20,94339.4921875,94902.0234375,91619.5,92341.890625,71730956426,739210,3282.5234375,-1997.6015625,90849.52678571429,83864.80514705883,77397.95286458333,2183.2428295448653,9928.531836958877
2024-11-21,98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582,739211,4881.6171875,-4170.0859375,92457.28348214286,85670.28860294117,78436.06354166666,3059.2403210683497,10457.022064622086
2024-11-22,98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551,739212,2432.8359375,-501.234375,93590.37723214286,87413.70634191176,79521.57916666666,3829.8678844761434,10850.81633936989
2024-11-23,97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677,739213,1781.7890625,1229.4609375,94621.63504464286,88715.95358455883,80508.78671875,3849.2558356241907,11125.364033220052
2024-11-24,98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623,739214,2859.1015625,-235.7265625,95788.48772321429,90016.48069852941,81554.50026041667,3368.1998094247524,11250.720172225434
2024-11-25,93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490,739215,6292.1171875,4931.1484375,96154.15290178571,90990.41130514706,82424.08697916666,2793.723682134131,11095.265648174722
2024-11-26,91985.3203125,94991.75,90770.8125,93087.28125,91656519855,739216,4220.9375,1101.9609375,96102.94308035714,91884.90854779411,83225.95442708333,2877.246586633993,10878.753692044776
2024-11-27,95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438,739217,5582.515625,-3984.390625,96334.80580357143,92795.98759191176,84094.446875,2775.0351858265617,10818.707981072395
2024-11-28,95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261,739218,1972.8515625,302.4765625,95927.34040178571,93204.8690257353,84858.84609375,2607.673071102976,10797.478422861725
2024-11-29,97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476,739219,3285.2890625,-1807.5703125,95707.89174107143,93764.02849264706,85696.24557291667,2359.0068276445086,10767.188278842848
2024-11-30,96449.0546875,97499.34375,96144.21875,97468.8125,31634227866,739220,1355.125,1019.7578125,95518.14508928571,94109.02205882352,86570.7078125,2213.760085905443,10529.199429359334
2024-12-01,97279.7890625,97888.125,95770.1875,96461.3359375,36590695296,739221,2117.9375,-818.453125,95413.28348214286,94698.984375,87497.28515625,2089.753784528893,10191.23578479421
2024-12-02,95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305,739222,3669.734375,1410.703125,95807.99888392857,94981.29595588235,88383.15286458333,1824.62268303009,9697.007234801596
2024-12-03,96002.1640625,96297.203125,93629.5625,95854.59375,67067810961,739223,2667.640625,-147.5703125,96381.83370535714,95301.51286764706,89291.85442708334,718.2515173078172,9048.517006032851
2024-12-04,98768.53125,99207.328125,94660.5234375,95988.53125,77199817112,739224,4546.8046875,-2780.0,96782.69084821429,95826.37637867648,90323.75520833333,1117.3642296619382,8243.809958864926
2024-12-05,96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580,739225,11901.6875,2147.96875,96917.13392857143,96182.31341911765,91231.55546875,1010.1861976151982,7301.256015334895
2024-12-06,99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658,739226,5525.0078125,-2846.484375,97268.44642857143,96628.01470588235,92040.94322916666,1526.6536676476576,6844.742909168685
2024-12-07,99923.3359375,100563.3828125,99030.8828125,99916.7109375,44177510897,739227,1532.5,-6.625,97764.77232142857,96956.47610294117,92841.55911458333,1762.4172917469377,6273.078763628929
2024-12-08,101236.015625,101399.9921875,98771.515625,99921.9140625,44125751925,739228,2628.4765625,-1314.1015625,98329.94754464286,97117.14016544117,93664.57708333334,2168.526701937377,5650.077308962923
2024-12-09,97432.71875,101272.5078125,94355.9140625,101237.0625,110676473908,739229,6916.59375,3804.34375,98553.86383928571,97025.08455882352,94353.03880208333,1940.5597942224915,4700.073884631188
2024-12-10,96675.4296875,98270.15625,94321.2578125,97441.234375,104823780634,739230,3948.8984375,765.8046875,98650.04464285714,96960.26976102941,94893.08020833334,1804.957145042233,3915.7145182041204
2024-12-11,101173.03125,101913.359375,95747.2265625,96656.0625,85391409936,739231,6166.1328125,-4516.96875,98993.54464285714,97146.10569852941,95308.7984375,2044.2071962166556,3897.6963231379755
2024-12-12,100043.0,102524.9140625,99339.953125,101167.8046875,72073983533,739232,3184.9609375,1124.8046875,99486.3203125,97554.38235294117,95711.7046875,1766.087158216444,3732.6394518297784
2024-12-13,101459.2578125,101888.8046875,99233.28125,100046.6484375,56894751583,739233,2655.5234375,-1412.609375,99706.11272321429,98111.67279411765,96074.2078125,1918.333015044885,3745.55257945296
2024-12-14,101372.96875,102618.8828125,100634.0546875,101451.4375,40422968793,739234,1984.828125,78.46875,99913.203125,98429.93382352941,96544.95911458334,2021.1806527906672,3476.102469914902
2024-12-15,104298.6953125,105047.5390625,101227.03125,101373.53125,51145914137,739235,3820.5078125,-2925.1640625,100350.72879464286,98938.53538602941,96986.04869791666,2603.002600286308,3594.440535334569
2024-12-16,106029.71875,107780.578125,103322.984375,104293.578125,91020417816,739236,4457.59375,-1736.140625,101578.87165178571,99442.546875,97501.75677083334,2995.316771565684,3747.0711323712603
2024-12-17,106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868,739237,2976.7109375,-109.9140625,102931.0390625,100012.63786764706,98044.91510416666,2509.936091720848,3779.9007722055658
2024-12-18,100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139,739238,6429.0703125,6105.7578125,102769.39732142857,100175.09375,98361.54505208334,2673.1503736580935,3518.6037333431273
2024-12-19,97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392,739239,7160.46875,2579.734375,102404.81919642857,100270.72012867648,98533.1171875,3224.1977771493466,3335.7934896408738
2024-12-20,97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408,739240,5923.734375,-271.234375,101875.77232142857,100373.8828125,98646.9984375,3677.217267646546,3244.764959113673
2024-12-21,97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294,739241,3080.578125,531.46875,101283.16629464286,100283.07077205883,98604.33177083333,4083.558556377738,3255.0994064143547
2024-12-22,95104.9375,97360.265625,94202.1875,97218.3203125,43147981314,739242,3158.078125,2113.3828125,99969.77232142857,100195.50413602941,98474.57421875,4416.91394111852,3315.899168244266
2024-12-23,94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919,739243,4013.078125,413.1484375,98349.27566964286,99887.59420955883,98371.53958333333,3870.0871383238737,3385.604359723534
2024-12-24,98676.09375,99404.0625,93448.015625,94684.34375,47114953674,739244,5956.046875,-3991.75,97282.91741071429,99814.22702205883,98393.61536458334,1884.4830450977895,3385.3505879515105
2024-12-25,99299.1953125,99478.75,97593.46875,98675.9140625,33700394629,739245,1885.28125,-623.28125,97176.86830357143,99700.29641544117,98600.17864583334,1716.7952873117106,3237.1727314603536
2024-12-26,95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873,739246,4746.6875,3502.1796875,96934.66294642857,99603.9903492647,98727.18515625,1783.4030322933238,3037.269621095835
2024-12-27,94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565,739247,3984.1015625,1540.1171875,96421.65290178571,99456.30974264706,98667.26276041666,2009.90198254109,3110.5436950905555
2024-12-28,95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185,739248,1511.609375,-1003.7421875,96127.25334821429,99102.83318014706,98650.978125,2023.5479804769718,3128.1005821368854
2024-12-29,93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267,739249,2293.0859375,1643.828125,95902.29464285714,98719.72886029411,98519.93489583333,2232.847661401257,3259.2441930126124
2024-12-30,92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691,739250,3586.1875,883.984375,95610.43303571429,98201.13786764706,98393.0734375,2531.8047816536855,3413.068360337526
2024-12-31,93429.203125,96090.6015625,91914.03125,92643.25,43625106843,739251,4176.5703125,-785.953125,94860.87723214286,97733.8575367647,98264.72057291666,2231.8476540015695,3526.8839718802733
2025-01-01,94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919,739252,2141.7421875,-994.65625,94163.81473214286,97152.74356617648,98216.53567708333,1078.6959535824938,3570.401766701451
2025-01-02,96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411,739253,3538.25,-2470.5859375,94319.72321428571,96614.92922794117,98246.02604166667,1388.2823317955522,3555.102015680116
2025-01-03,98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163,739254,2922.296875,-1225.703125,94882.94754464286,96142.38970588235,98223.98932291666,1986.0409945005824,3553.8002421028928
2025-01-04,98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078,739255,1171.453125,-129.234375,95321.84709821429,96036.19485294117,98278.74453125,2362.317099485903,3540.442833580346
2025-01-05,98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825,739256,1521.5390625,-81.0546875,96005.38058035714,96084.6659007353,98225.21953125,2448.18138739755,3526.875331223243
2025-01-06,102078.0859375,102482.875,97926.1484375,98314.953125,51823432705,739257,4556.7265625,-3763.1328125,97353.21986607143,96338.91038602941,98297.04453125,2852.4382289577034,3584.1261800170505
2025-01-07,96922.703125,102712.484375,96132.875,102248.8515625,58685738547,739258,6579.609375,5326.1484375,97852.29129464286,96321.14430147059,98153.26744791666,2304.428864329715,3548.501196350395
2025-01-08,95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171,739259,4732.4765625,1880.640625,97941.40066964286,96317.53170955883,98073.62760416667,2156.9137576961084,3591.7770249767914
2025-01-09,92484.0390625,95349.71875,91220.84375,95043.484375,62777261693,739260,4128.875,2559.4453125,97312.42410714286,96187.9903492647,97933.91458333333,2994.8609444289077,3727.012090330548
2025-01-10,94701.453125,95770.609375,92250.09375,92494.4921875,62058693684,739261,3520.515625,-2206.9609375,96825.85602678571,95954.18795955883,97718.1953125,3118.307462332461,3720.3487077372292
2025-01-11,94566.59375,94977.6875,93840.046875,94700.8359375,18860894100,739262,1137.640625,134.2421875,96301.62276785714,95675.79963235294,97535.6484375,3149.9848146924455,3736.6637130774525
2025-01-12,94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965,739263,1655.03125,77.2890625,95754.9765625,95598.91268382352,97303.28776041667,3073.4557561527818,3700.8296128480456
2025-01-13,94516.5234375,95837.0,89260.1015625,94488.890625,72978998252,739264,6576.8984375,-27.6328125,94674.75334821429,95619.59880514706,97074.73958333333,1294.9041364781583,3652.2302059186845
2025-01-14,96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818,739265,3030.5078125,-2015.0390625,94619.23102678571,95700.19393382352,96815.91796875,1186.224786073313,3388.224701543521
2025-01-15,100504.4921875,100697.234375,96501.640625,96534.046875,57805923627,739266,4195.59375,-3970.4453125,95399.36941964286,96110.44485294117,96631.74375,2537.674097624372,2997.7910422764835
2025-01-16,99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805,739267,3417.140625,748.390625,96438.35044642857,96528.89751838235,96418.95390625,2632.2152923921026,2481.6961738962777
2025-01-17,104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663,739268,5935.3203125,-4436.2734375,97832.71986607143,97177.88786764706,96566.30390625,3858.4160875169796,2813.283736182602
2025-01-18,104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726,739269,2686.5859375,-283.1171875,99238.64508928571,97765.4356617647,96796.87447916667,4243.731097765113,3154.4486186720474
2025-01-19,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525,739270,6729.265625,3321.6796875,100181.66964285714,98012.65533088235,96907.99713541666,3712.4127658896778,3246.765898545225
2025-01-20,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351,739271,9643.5234375,-932.9140625,101253.11830357143,98242.61029411765,97067.72838541666,2766.7477487194938,3378.103494024247
2025-01-21,106146.265625,107180.921875,100103.953125,102052.578125,88733878242,739272,7076.96875,-4093.6875,102626.29241071429,98707.90670955883,97435.77265625,2394.5550836504403,3739.073765380079
2025-01-22,103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052,739273,2934.078125,2483.3125,103076.08928571429,99021.91314338235,97734.66692708334,2218.8352936793103,3867.8794192744954
2025-01-23,103960.171875,106820.328125,101257.8046875,103657.671875,104104515428,739274,5562.5234375,-302.5,103676.55580357143,99132.62408088235,97910.80286458334,1672.328022522978,4029.178731234006
2025-01-24,104819.484375,107098.546875,102772.125,103965.671875,52388229265,739275,4326.421875,-853.8125,103727.61941964286,99597.140625,98094.8125,1705.4391129862688,4216.472690097407
2025-01-25,104714.6484375,105243.7890625,104120.375,104824.03125,23888996502,739276,1123.4140625,109.3828125,103771.41629464286,100166.03033088235,98392.11692708333,1729.591527370163,4360.735387574576
2025-01-26,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879,739277,2930.9375,2030.7109375,103998.97209821429,100765.93979779411,98676.03828125,1389.250394134968,4353.293326987719
2025-01-27,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428,739278,5418.171875,592.6171875,104009.11830357143,101200.42417279411,98906.83020833334,1372.518548396624,4344.200323786348
2025-01-28,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494,739279,3492.6328125,762.9375,103321.43415178571,101598.41727941176,99166.90520833334,1328.5009648969587,4243.603464057727
2025-01-29,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818,739280,3466.984375,-2385.6875,103328.59709821429,102140.4627757353,99535.571875,1330.7204000590027,4136.377599986994
2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,739281,3097.1171875,-1025.96875,103439.33035714286,102741.56755514706,99912.44192708333,1421.2088316787824,4075.4416759424194
2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,739282,4482.46875,2332.5390625,103094.40736607143,103086.91911764706,100178.61744791667,1319.7960613971763,3963.5643238647467
2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,739283,2458.015625,1746.890625,102514.58705357143,103095.82582720589,100304.25182291666,1379.5491571585742,3915.064357178857
2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,739284,5214.5859375,2972.5625,101801.2265625,102974.18290441176,100290.30338541667,2277.2452211868654,3923.896458661303
2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,739285,11271.28125,-3724.3203125,101703.76004464286,102794.38189338235,100395.94322916666,2277.5417380632766,3909.3230893211644
2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,739286,5537.5078125,3526.8984375,101209.38058035714,102409.8965992647,100381.171875,2706.726544353064,3918.2841375617895
2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,739287,2938.3828125,1262.5625,100196.84263392857,102146.71047794117,100199.08385416666,2934.4684714550704,3963.3757149832936
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,739288,3461.2578125,17.34375,99033.69866071429,101827.68887867648,100188.10364583334,2400.840414236743,3973.2097542765987
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,739289,4500.2578125,52.234375,98194.27901785714,101261.97242647059,100237.62239583333,2023.1610972605752,3915.7225900506546
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,739290,1175.3125,50.8046875,97598.07142857143,100840.17141544117,100370.90286458333,1776.7751585192889,3705.094116306194
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,739291,2580.0234375,-18.78125,97428.23102678571,100401.34329044117,100430.85755208334,1822.861792544116,3623.8511417303926
